id,title,release_date,popularity,vote_average,vote_count
14919,Batman: Mask of the Phantasm,1993-12-25,39.356,7.464,1072
11610,"Play It Again, Sam",1972-05-04,9.532,7.5,554
1813,The Devil's Advocate,1997-10-17,65.314,7.465,5870
840326,Sisu,2022-09-09,67.074,7.463,2021
718930,Bullet Train,2022-08-03,68.198,7.464,5981
327331,The Dirt,2019-03-22,17.294,7.462,1199
28874,Summer Wars,2009-08-01,22.118,7.463,910
10683,Happiness,1998-10-11,16.336,7.5,789
8740,The Vanishing,1988-10-27,18.008,7.463,612
36685,The Rocky Horror Picture Show,1975-08-14,31.577,7.462,2743
9509,Man on Fire,2004-04-23,49.655,7.462,5019
984,Dirty Harry,1971-12-23,19.321,7.462,2395
22584,To Have and Have Not,1945-01-20,13.167,7.5,504
15165,Barbie as The Princess & the Pauper,2004-09-28,55.35,7.461,1449
574,The Man Who Knew Too Much,1956-05-16,17.789,7.5,1351
16619,Ordinary People,1980-09-19,18.255,7.46,609
828,The Day the Earth Stood Still,1951-09-28,24.804,7.46,1080
187,Sin City,2005-04-01,43.177,7.459,7985
674324,The Banshees of Inisherin,2022-10-20,38.419,7.458,2639
407445,Breathe,2017-10-13,18.011,7.458,734
346648,Paddington 2,2017-11-09,26.689,7.457,2305
37472,Ip Man 2,2010-04-29,3.8,7.458,2214
16858,All That Jazz,1979-12-16,21.693,7.5,487
109,Three Colors: White,1994-01-26,18.775,7.458,1153
736073,"Batman: The Long Halloween, Part One",2021-06-21,16.884,7.456,604
18900,In Cold Blood,1967-12-15,13.293,7.457,360
10907,The Adventures of Robin Hood,1938-05-13,29.874,7.457,728
4689,Sympathy for Mr. Vengeance,2002-03-29,18.983,7.457,1418
379,Miller's Crossing,1990-09-21,20.639,7.457,1606
290,Barton Fink,1991-08-01,15.966,7.5,1636
780382,The Wolf and the Lion,2021-10-13,19.648,7.5,390
771077,Rise,2022-03-30,14.358,7.456,397
466420,Killers of the Flower Moon,2023-10-18,102.212,7.5,3141
440298,Cold War,2018-06-08,22.27,7.5,1443
374720,Dunkirk,2017-07-19,50.948,7.456,16270
251516,Kung Fury,2015-05-22,13.907,7.456,1793
75233,"Oslo, August 31st",2011-08-31,12.638,7.456,412
502897,Leto,2018-06-07,7.847,7.454,304
489418,In Safe Hands,2018-12-05,7.97,7.454,487
27632,Black Sunday,1960-08-11,11.885,7.5,509
530,A Grand Day Out,1990-05-18,22.0,7.454,851
175,The Big Blue,1988-05-10,32.422,7.454,1410
74643,The Artist,2011-10-12,12.2,7.453,3203
339403,Baby Driver,2017-06-28,60.46,7.452,15487
76758,The Flowers of War,2011-12-15,22.155,7.452,777
8741,The Thin Red Line,1998-12-23,26.109,7.452,2932
821881,The Swimmers,2022-11-24,16.913,7.451,520
484747,Little Tickles,2018-11-14,14.259,7.5,319
27327,Phantom of the Paradise,1974-10-31,16.523,7.451,639
9008,The Insider,1999-10-28,18.648,7.451,1775
6114,Bram Stoker's Dracula,1992-11-13,52.092,7.451,4991
877,Scarface,1932-04-09,23.581,7.451,590
940551,Migration,2023-12-06,277.276,7.447,1674
768362,Missing,2023-01-19,35.556,7.449,966
697843,Extraction 2,2023-06-09,60.852,7.449,2357
33273,Cell 211,2009-11-06,22.38,7.449,1220
940,The Lady Vanishes,1938-10-07,21.176,7.4,893
568,Apollo 13,1995-06-30,52.861,7.449,5314
154,Star Trek II: The Wrath of Khan,1982-06-04,32.72,7.449,1882
630220,18 Presents,2020-01-02,13.693,7.448,659
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,71.581,7.448,10438
24192,The Gospel According to Matthew,1965-03-03,15.2,7.4,347
499631,Fabrizio De André: Principe libero,2018-01-23,6.348,7.447,340
9470,Kung Fu Hustle,2004-02-10,68.655,7.447,2732
1902,Open Your Eyes,1997-12-19,21.259,7.4,1016
645886,The Unforgivable,2021-11-24,23.803,7.446,1780
376290,Miss Sloane,2016-11-25,26.21,7.446,1771
17654,District 9,2009-08-05,46.341,7.4,9311
1677,Ray,2004-10-29,25.602,7.446,1934
363,Head-On,2004-03-11,13.715,7.446,535
451480,The Guernsey Literary & Potato Peel Pie Society,2018-04-19,15.101,7.445,1301
37181,About Elly,2009-06-06,14.39,7.445,470
24226,The Verdict,1982-12-08,13.764,7.4,616
15919,Marty,1955-04-11,17.294,7.445,371
9549,The Right Stuff,1983-10-20,16.24,7.445,846
860159,Crush,2022-04-29,27.638,7.446,413
271110,Captain America: Civil War,2016-04-27,115.055,7.4,22453
161,Ocean's Eleven,2001-12-07,62.063,7.444,11419
617653,The Last Duel,2021-10-13,32.852,7.443,3279
434616,Patients,2017-03-01,8.828,7.443,601
37719,A Night at the Opera,1935-11-15,9.206,7.4,474
16372,The Innocents,1961-12-15,19.124,7.442,575
13060,Lifted,2006-12-28,16.535,7.442,741
736069,Justice Society: World War II,2021-04-27,18.685,7.441,544
228203,"McFarland, USA",2015-02-20,22.36,7.441,805
32909,Mulan: Rise of a Warrior,2009-11-26,13.814,7.441,416
5781,That Obscure Object of Desire,1977-08-17,21.211,7.4,375
466272,Once Upon a Time... in Hollywood,2019-07-24,142.605,7.44,13218
423108,The Conjuring: The Devil Made Me Do It,2021-05-25,67.866,7.44,5818
395834,Wind River,2017-08-03,32.831,7.44,5095
11190,The Return,2003-06-25,9.664,7.44,547
9299,Thesis,1996-04-11,14.863,7.444,797
193756,Lone Survivor,2013-12-24,37.835,7.439,4223
8333,The Taking of Pelham One Two Three,1974-10-02,19.294,7.439,502
3088,My Darling Clementine,1946-10-17,15.951,7.4,412
828613,About Fate,2022-09-08,15.846,7.438,376
644583,The Mauritanian,2021-02-12,15.895,7.438,1063
582014,Promising Young Woman,2020-12-13,23.859,7.438,3150
18917,Alice,1988-08-03,11.267,7.438,304
339984,Miracles from Heaven,2016-03-17,38.417,7.4,1168
227306,Unbroken,2014-12-25,33.702,7.437,4034
206487,Predestination,2014-08-28,50.44,7.437,6314
65218,Lemonade Mouth,2011-04-15,14.037,7.4,1035
462,Erin Brockovich,2000-03-17,40.623,7.437,3113
364433,They Call Me Jeeg,2016-02-25,12.075,7.436,2451
245891,John Wick,2014-10-22,80.354,7.436,18938
129670,Nebraska,2013-09-21,25.368,7.4,1734
20982,Naruto Shippuden the Movie,2007-08-04,58.462,7.437,878
11704,The Secret of NIMH,1982-06-17,17.744,7.436,803
11421,C.R.A.Z.Y.,2005-05-27,8.715,7.4,446
382748,Stargirl,2020-03-10,13.045,7.435,549
51828,One Day,2011-03-02,42.54,7.435,4200
11030,Zelig,1983-07-15,13.737,7.4,841
771,Home Alone,1990-11-16,4.293,7.435,11044
660000,Lost Illusions,2021-10-20,9.682,7.434,477
350312,Bāhubali 2: The Conclusion,2017-04-27,27.206,7.4,719
319373,Sweet Bean,2015-05-30,11.598,7.434,529
11562,Crimes and Misdemeanors,1989-10-13,13.763,7.434,851
11349,Cape Fear,1962-04-12,16.185,7.4,564
507505,El Angel,2018-08-09,12.669,7.437,537
353081,Mission: Impossible - Fallout,2018-07-13,62.098,7.432,8082
7294,The Man Without a Past,2002-03-01,9.61,7.432,354
1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17,50.149,7.432,13529
1653,The Motorcycle Diaries,2004-02-06,21.967,7.432,1250
11829,Trinity Is Still My Name,1971-10-21,18.995,7.431,882
11829,Trinity Is Still My Name,1971-10-21,18.995,7.431,882
10435,Chaplin,1992-12-17,20.317,7.4,1053
2767,The Lovers on the Bridge,1991-10-16,9.463,7.431,306
190859,American Sniper,2014-12-25,59.569,7.43,12688
166666,3096 Days,2013-02-21,33.153,7.4,876
4584,Sense and Sensibility,1995-12-13,26.437,7.43,1640
2503,The Bourne Ultimatum,2007-08-03,43.166,7.43,7533
686,Contact,1997-07-11,36.096,7.4,4376
565310,The Farewell,2019-07-12,17.788,7.429,1372
340666,Nocturnal Animals,2016-11-04,30.167,7.429,7616
13475,Star Trek,2009-05-06,54.313,7.4,9748
292011,Richard Jewell,2019-12-13,26.461,7.428,2455
109689,I Want You,2012-06-22,48.865,7.428,1856
11615,The Life of David Gale,2003-02-21,19.945,7.428,1980
11167,Peeping Tom,1960-05-16,17.08,7.427,772
736074,"Batman: The Long Halloween, Part Two",2021-07-26,18.981,7.427,497
429617,Spider-Man: Far From Home,2019-06-28,92.791,7.427,15438
101299,The Hunger Games: Catching Fire,2013-11-15,55.56,7.427,17136
39486,Secretariat,2010-08-20,23.319,7.426,584
2690,Irma la Douce,1963-06-05,11.71,7.4,405
839,Duel,1971-11-13,25.662,7.4,1809
626,Un Chien Andalou,1929-06-05,16.575,7.425,1266
931102,Ride On,2023-04-07,29.086,7.4,312
736074,"Batman: The Long Halloween, Part Two",2021-07-26,18.981,7.427,497
487670,The Death of Superman,2018-07-24,14.434,7.425,732
284052,Doctor Strange,2016-10-25,73.015,7.425,21892
271706,Big Fish & Begonia,2016-07-08,14.607,7.4,433
14257,Delusions of Grandeur,1971-12-08,16.252,7.4,666
13689,Peaceful Warrior,2006-03-30,27.671,7.4,393
250219,I Can Quit Whenever I Want,2014-02-06,8.427,7.424,1775
9918,Glory Road,2006-01-13,16.399,7.423,709
1407,La Vie en Rose,2007-02-14,22.813,7.423,1576
876716,Ciao Alberto,2021-11-11,16.457,7.422,653
638449,The Last Letter from Your Lover,2021-07-23,21.186,7.4,590
10747,The Outlaw Josey Wales,1976-06-30,27.811,7.4,1115
10400,The Hurricane,1999-09-17,17.091,7.421,1356
4232,Scream,1996-12-20,73.094,7.4,6803
38985,Sorcerer,1977-06-24,20.812,7.421,523
11031,This Is Spinal Tap,1984-03-02,12.809,7.421,1378
9461,Enter the Dragon,1973-08-17,30.08,7.4,1844
8094,The Magdalene Sisters,2002-08-30,13.982,7.4,391
6916,"Watch Out, We're Mad",1974-03-29,15.954,7.4,788
1523,The Last King of Scotland,2006-01-12,26.228,7.421,2069
1391,Y Tu Mamá También,2001-06-08,44.543,7.4,1468
146,"Crouching Tiger, Hidden Dragon",2000-07-06,45.236,7.421,3138
137106,The Lego Movie,2014-02-06,53.079,7.419,7711
14736,Love & Basketball,2000-04-21,23.407,7.419,416
10867,Malena,2000-03-16,64.655,7.4,2187
9454,EverAfter,1998-07-31,23.021,7.419,1420
176,Saw,2004-10-01,70.083,7.419,9058
394117,The Florida Project,2017-10-06,17.624,7.4,2682
290762,Miss You Already,2015-09-12,13.936,7.4,659
5123,August Rush,2007-11-21,20.413,7.419,2639
4024,Last Year at Marienbad,1961-05-25,14.314,7.418,476
853,Enemy at the Gates,2001-02-28,34.614,7.417,3536
242,The Godfather Part III,1990-12-25,70.989,7.418,6100
11481,Repulsion,1965-06-01,21.533,7.417,966
758866,Drive My Car,2021-08-18,30.168,7.4,1215
16305,Sullivan's Travels,1941-11-30,13.538,7.4,445
226,Boys Don't Cry,1999-09-02,20.361,7.4,1295
16305,Sullivan's Travels,1941-11-30,13.538,7.4,445
226,Boys Don't Cry,1999-09-02,20.361,7.4,1295
395991,Only the Brave,2017-09-22,36.66,7.4,1547
380225,Like Crazy,2016-05-17,7.571,7.4,862
1360,Frida,2002-08-29,26.415,7.414,1986
1151534,Nowhere,2023-09-29,62.777,7.413,1296
217993,Justice League: War,2014-01-21,21.949,7.412,1061
26963,The Secret of Kells,2009-02-09,21.283,7.413,670
20558,Scooby-Doo! in Where's My Mummy?,2005-05-13,20.857,7.4,387
492,Being John Malkovich,1999-10-29,21.587,7.413,4281
432836,Memoir of a Murderer,2017-09-07,14.948,7.412,300
258893,Scooby-Doo! WrestleMania Mystery,2014-03-11,15.277,7.412,308
11471,A Better Tomorrow,1986-08-02,22.164,7.4,498
312221,Creed,2015-11-25,52.885,7.411,7332
13754,Tekkonkinkreet,2006-10-21,25.932,7.411,355
94329,The Raid,2012-03-22,31.024,7.41,3363
637534,The Stronghold,2021-08-18,23.33,7.409,1243
516486,Greyhound,2020-07-09,41.935,7.409,2834
13189,A Christmas Carol,1984-10-09,26.31,7.409,349
11661,Joyeux Noel,2005-11-09,16.916,7.4,842
7249,Futurama: Bender's Big Score,2007-11-27,27.817,7.409,662
4203,Women on the Verge of a Nervous Breakdown,1988-03-25,15.711,7.409,871
2786,Pierrot le Fou,1965-11-05,16.04,7.409,831
1847,The Long Goodbye,1973-03-08,16.157,7.4,613
639,When Harry Met Sally...,1989-07-21,23.621,7.409,4004
874300,South Park: Post COVID: The Return of COVID,2021-12-16,13.438,7.408,391
375785,Then Came You,2018-12-05,13.329,7.408,471
18333,Hour of the Wolf,1968-02-19,14.449,7.408,473
813258,Monster Pets: A Hotel Transylvania Short,2021-04-02,28.252,7.407,392
12207,The Legend of Drunken Master,1994-02-03,25.412,7.407,936
265180,Leviathan,2014-09-24,10.867,7.406,828
26638,Red Desert,1964-09-04,12.526,7.4,441
9426,The Fly,1986-08-15,45.094,7.406,4324
3085,His Girl Friday,1940-01-18,20.04,7.406,811
2292,Clerks,1994-10-19,17.937,7.4,2439
809107,Z-O-M-B-I-E-S 3,2022-07-09,19.292,7.404,384
447332,A Quiet Place,2018-04-03,78.106,7.404,13956
37135,Tarzan,1999-06-18,64.84,7.404,6632
11545,Rushmore,1998-12-11,16.201,7.4,2433
533444,Waves,2019-11-15,30.259,7.403,658
76589,Justice League: Doom,2012-02-28,18.209,7.403,845
4174,Spellbound,1945-11-08,15.577,7.4,863
794,The Omen,1976-06-25,34.988,7.403,2067
615777,Babylon,2022-12-22,58.006,7.401,2957
10437,The Muppet Christmas Carol,1992-12-10,13.981,7.4,942
3110,Shane,1953-04-23,28.401,7.4,583
508570,The One and Only Ivan,2020-08-21,13.571,7.401,575
481432,Happy as Lazzaro,2018-05-31,13.777,7.4,675
463257,The Peanut Butter Falcon,2019-08-09,21.367,7.401,1347
25403,Caro diario,1993-10-12,11.651,7.401,453
843527,The Idea of You,2024-05-02,122.743,7.399,1318
831405,Injustice,2021-10-09,15.911,7.4,762
484751,Through the Fire,2018-11-28,6.631,7.4,654
273481,Sicario,2015-09-17,55.432,7.4,8418
87827,Life of Pi,2012-11-20,41.607,7.4,12912
11236,The Secret Garden,1993-08-13,18.519,7.4,874
388,Inside Man,2006-03-17,34.634,7.4,5683
273895,Selma,2014-12-25,14.641,7.399,2156
1359,American Psycho,2000-04-13,74.735,7.399,10753
823,Jin-Roh: The Wolf Brigade,1999-11-17,19.275,7.401,470
13403,Hedwig and the Angry Inch,2001-07-20,25.621,7.397,368
10784,Cabaret,1972-02-13,17.604,7.4,862
8810,Mad Max 2,1981-12-24,55.701,7.395,3654
851303,Waiting for Bojangles,2021-10-13,13.998,7.4,308
6003,Romeo and Juliet,1968-04-02,30.367,7.4,657
814,An American Werewolf in London,1981-08-21,39.772,7.4,2351
575,The Experiment,2001-03-07,15.893,7.396,1059
350,The Devil Wears Prada,2006-06-29,69.479,7.396,11863
837335,La Chimera,2023-10-12,21.729,7.394,340
519010,Pain and Glory,2019-03-22,20.669,7.4,1749
274109,Palm Trees in the Snow,2015-12-25,16.947,7.395,524
121986,Frances Ha,2013-05-17,19.916,7.395,1566
18988,The Lion in Winter,1968-10-30,21.035,7.4,332
10474,The Basketball Diaries,1995-04-21,39.049,7.394,1947
5723,Once,2007-03-23,11.361,7.395,1280
4032,My Girl,1991-11-27,46.64,7.394,2046
153,Lost in Translation,2003-09-18,45.052,7.395,7207
675445,PAW Patrol: The Movie,2021-08-09,70.046,7.4,1203
11416,The Mission,1986-09-24,24.173,7.4,1371
2898,As Good as It Gets,1997-12-19,19.465,7.394,3704
621,Grease,1978-07-07,46.098,7.393,7123
491584,Burning,2018-05-17,16.496,7.392,1558
374461,Mr. Church,2016-09-16,11.903,7.392,460
20312,Interstate 60,2002-04-13,34.776,7.392,663
8681,Taken,2008-02-18,72.551,7.392,11025
763,Braindead,1992-08-13,30.242,7.4,1595
439584,I Can Quit Whenever I Want 3: Ad Honorem,2017-11-30,6.398,7.391,954
111969,Stuck in Love,2013-06-14,29.467,7.391,1875
829280,Enola Holmes 2,2022-11-30,31.452,7.39,1368
22803,Law Abiding Citizen,2009-10-15,53.511,7.39,5041
21832,Neon Genesis Evangelion: Death and Rebirth,1997-03-15,18.021,7.39,426
14092,Ghost in the Shell 2.0,2008-07-12,24.839,7.39,394
13188,Scrooge,1951-11-28,19.731,7.401,302
760,The Mad Adventures of Rabbi Jacob,1973-10-17,17.871,7.4,947
673595,"Maggie Simpson in ""Playdate with Destiny""",2020-02-29,12.727,7.389,347
414425,Mudbound,2017-11-16,11.846,7.389,1206
339380,On the Basis of Sex,2018-12-25,17.098,7.389,996
11230,Drunken Master,1978-10-05,36.448,7.389,928
10849,The Purple Rose of Cairo,1985-03-01,12.434,7.389,1026
3009,The Trial,1962-12-21,11.019,7.39,479
45317,The Fighter,2010-12-10,15.293,7.388,4273
26596,Johnny Guitar,1954-05-26,13.204,7.4,408
2899,Asterix & Obelix: Mission Cleopatra,2002-01-30,41.827,7.388,3426
744857,When Evil Lurks,2023-10-05,57.516,7.387,901
425909,Ghostbusters: Afterlife,2021-11-18,64.707,7.387,4509
37094,Falling Down,1993-02-26,26.752,7.387,3575
628,Interview with the Vampire,1994-11-11,47.841,7.387,5728
9361,The Last of the Mohicans,1992-08-26,43.361,7.386,3004
7863,Shine,1996-08-15,12.086,7.386,633
4476,Legends of the Fall,1994-12-23,30.082,7.386,2522
4011,Beetlejuice,1988-03-30,891.505,7.386,6775
818647,Through My Window,2022-02-04,68.764,7.384,3058
408647,Teen Titans: The Judas Contract,2017-03-31,18.323,7.4,689
376867,Moonlight,2016-10-21,41.341,7.384,6940
284054,Black Panther,2018-02-13,85.321,7.384,21972
13004,Barbie and the Diamond Castle,2008-09-03,39.833,7.384,817
1669,The Hunt for Red October,1990-03-02,36.836,7.384,3198
49020,Submarine,2011-03-18,11.528,7.383,1416
855,Black Hawk Down,2001-12-28,45.335,7.383,5630
460555,Operation Red Sea,2018-02-16,22.547,7.4,355
17681,Scooby-Doo! and the Witch's Ghost,1999-10-05,37.719,7.4,419
713,The Piano,1993-05-18,22.108,7.382,1448
710356,2 Hearts,2020-10-16,20.335,7.381,570
14433,Zulu,1964-01-22,26.566,7.381,504
1245,The Remains of the Day,1993-11-05,24.587,7.381,1274
427,Mon Oncle,1958-05-10,9.963,7.4,530
19100,Those Happy Days,2006-06-28,12.053,7.377,1010
9462,The Way of the Dragon,1972-12-30,28.811,7.379,1105
595975,La Belle Époque,2019-11-06,13.225,7.378,980
459151,The Boss Baby: Family Business,2021-07-01,62.311,7.378,2490
370172,No Time to Die,2021-09-29,64.036,7.377,6133
39356,Boy,2010-03-25,15.617,7.378,395
9662,The Triplets of Belleville,2003-06-11,14.228,7.377,916
1542,Office Space,1999-02-19,28.443,7.378,2910
458131,The Best of Enemies,2019-04-05,13.531,7.4,413
17529,True Grit,1969-06-11,23.575,7.4,753
1645,A Time to Kill,1996-07-24,48.477,7.4,2460
249164,If I Stay,2014-08-21,25.505,7.376,4139
508947,Turning Red,2022-03-10,96.279,7.374,5125
276624,I Am a Hero,2016-04-23,23.458,7.375,411
15080,Only Yesterday,1991-07-20,41.161,7.375,1072
13382,Rudolph the Red-Nosed Reindeer,1964-12-06,30.049,7.4,557
3089,Red River,1948-08-26,13.73,7.4,502
649,Belle de Jour,1967-05-24,21.282,7.4,860
1083862,Resident Evil: Death Island,2023-06-22,48.161,7.372,963
603661,The Hating Game,2021-12-09,30.836,7.4,1005
476299,Ghostland,2018-03-14,28.832,7.374,2353
406385,I Can Quit Whenever I Want 2: Masterclass,2017-02-02,7.938,7.374,1207
157354,Fruitvale Station,2013-07-26,30.39,7.376,1267
16320,Serenity,2005-09-25,37.527,7.374,3429
527,Once Were Warriors,1994-09-02,18.302,7.374,412
451048,Jungle Cruise,2021-07-28,36.849,7.4,5589
13321,Lifeboat,1944-01-28,23.157,7.4,421
704,A Hard Day's Night,1964-07-07,12.939,7.4,654
433247,First They Killed My Father,2017-02-18,10.542,7.372,655
245913,Pelé: Birth of a Legend,2016-05-06,23.742,7.372,1058
65754,The Girl with the Dragon Tattoo,2011-12-14,32.97,7.4,6864
818750,The In Between,2022-02-11,22.12,7.371,696
303483,Once in a Lifetime,2014-12-03,7.125,7.4,313
14283,The Red Violin,1998-09-10,21.132,7.371,406
8356,An Affair to Remember,1957-07-11,17.142,7.371,450
570661,The Collini Case,2019-04-18,12.407,7.37,373
25866,The Sucker,1965-03-24,14.528,7.4,636
493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,75.755,7.369,3356
11881,Miracle on 34th Street,1947-06-04,19.448,7.369,716
11644,Blow Out,1981-07-24,19.449,7.369,1418
10024,My Sister's Keeper,2009-06-26,42.176,7.369,2055
508763,A Dog's Way Home,2019-01-10,30.523,7.368,1085
81188,Rise of the Guardians,2012-11-21,76.602,7.368,6605
37799,The Social Network,2010-10-01,54.39,7.368,11881
1116,The Wind That Shakes the Barley,2006-06-23,12.784,7.368,787
843847,Jerry & Marge Go Large,2022-10-20,33.138,7.367,316
705996,Decision to Leave,2022-06-29,61.582,7.367,1131
659959,Summer of 85,2020-07-14,14.934,7.367,808
387426,Okja,2017-06-28,20.516,7.367,4193
100271,A Letter to Momo,2012-04-21,16.115,7.367,360
64682,The Great Gatsby,2013-05-09,36.946,7.4,12069
57361,The Yellow Sea,2010-12-22,13.333,7.4,479
17136,The Woman in the Window,1944-10-25,10.306,7.4,335
12902,Scooby-Doo! and the Loch Ness Monster,2004-05-20,36.605,7.367,407
4133,Blow,2001-04-04,25.552,7.367,4219
80278,The Impossible,2012-09-09,31.409,7.366,6190
1052,Blow-Up,1966-12-18,16.749,7.366,1212
140,Bad Education,2004-03-19,25.551,7.4,934
377263,Frantz,2016-09-07,9.871,7.365,676
307081,Southpaw,2015-03-24,44.827,7.365,5401
16307,The Wicker Man,1973-12-06,30.912,7.365,1356
985,Eraserhead,1977-09-28,17.928,7.365,2356
663260,Black Box,2021-09-08,23.055,7.364,1171
46838,Tucker and Dale vs. Evil,2010-01-22,24.163,7.364,2683
13199,American Me,1992-03-13,29.67,7.363,343
2252,Eastern Promises,2007-09-14,34.215,7.363,3257
1923,Twin Peaks: Fire Walk with Me,1992-06-03,29.309,7.4,1859
457,Sissi,1955-12-22,15.116,7.4,461
560057,The Sea Beast,2022-06-24,44.808,7.362,1424
205220,Philomena,2013-11-01,18.284,7.362,1579
88273,A Royal Affair,2012-03-29,13.45,7.4,842
9504,Glengarry Glen Ross,1992-09-15,18.334,7.362,1336
58,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,111.974,7.362,15716
417320,Descendants 2,2017-07-21,46.43,7.361,1631
417320,Descendants 2,2017-07-21,46.43,7.361,1631
5967,The Umbrellas of Cherbourg,1964-02-19,18.628,7.361,749
39148,Dragon Ball: The Path to Power,1996-03-04,20.355,7.356,347
425,Ice Age,2002-03-10,93.641,7.359,13078
116,Match Point,2005-10-26,26.061,7.36,3998
